Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Loại da,Giới tính,Vấn đề về da,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính
https://hasaki.vn/san-pham/xit-thom-toan-than-kiss-my-body-sweet-vanilla-cotton-88ml-120264.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-thom-toan-than-kiss-my-body-sweet-vanilla-cotton-88ml-1711428530_img_385x385_622873_fit_center.jpg,422219260,Xịt Thơm Toàn Thân Kiss My Body Sweet Vanilla Cotton 88ml,103,1,179.000 ₫,,,,0.0,0,0,8859139107096,Kiss My Body,Thái Lan,,,Tất cả,,"
Alcohol, Water (Aqua, Eau), Propylene Glycol, Fragrance (Parfum), Peg-40 Castor Oil, Citronellol, Limonene, Limonene, Linalool. ","


Đặt vòi xịt cách xa cơ thể 30cm và xịt khắp cơ thể, đặc biệt là những nơi có mạch máu như cổ, sau tai, để mùi hương có thể giữ lâu hơn.


Xịt thêm vào bất cứ thời điểm nào trong ngày mà bạn muốn.

 ",
https://hasaki.vn/san-pham/xit-thom-toan-than-kiss-my-body-sweet-poison-88ml-123064.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-thom-toan-than-kiss-my-body-sweet-poison-88ml-1714969641_img_385x385_622873_fit_center.jpg,422220611,Xịt Thơm Toàn Thân Kiss My Body Sweet Poison 88ml,103,2,131.000 ₫,179.000 ₫,48.000 ₫,-27%,0.0,0,0,8859139107140,Kiss My Body,Thái Lan,,,Tất cả,,"
Alcohol, Water (Aqua, Eau), Propylene Glycol, Fragrance (Parfum), Peg-40 Castor Oil, Citronellol, Limonene, Limonene, Linalool. ","


Đặt vòi xịt cách xa cơ thể 30cm và xịt khắp cơ thể, đặc biệt là những nơi có mạch máu như cổ, sau tai, để mùi hương có thể giữ lâu hơn.


Xịt thêm vào bất cứ thời điểm nào trong ngày mà bạn muốn.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-laura-anne-dynamic-50ml-69074.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-nu-laura-anne-dynamic-50ml-1708681225_img_385x385_622873_fit_center.jpg,328700001,Nước Hoa Nữ Laura Anne Dynamic For Her 50ml (Xanh),103,2,154.000 ₫,299.000 ₫,145.000 ₫,-48%,4.0,7,10,8938540061361,Laura Anne,Singapore,Vietnam,,Nữ,,"
Nội dung đang được cập nhật ","
- Xịt trực tiếp lên các vùng da ở cổ, cổ tay, sau gáy hoặc khoảng không trước mặt và bước tới.
- Tránh để nước hoa dính vào mắt. ",
https://hasaki.vn/san-pham/xit-thom-toan-than-bodymiss-huong-money-honey-105ml-107103.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211765-1690275752_img_385x385_622873_fit_center.png,422211765,Xịt Thơm Toàn Thân Bodymiss Hương Money Honey 105ml,103,1,109.000 ₫,156.000 ₫,47.000 ₫,-30%,4.7,6,5,8936089070110,Bodymiss,Việt Nam,Vietnam,,Tất cả,,"
1. Stop & Stare - Ngọt ngào, thu hút
Tầng hương đầu: các loại trái cây ngọt nào
Tầng hương giữa: Hoa nhài
Tầng hương cuối: Hổ phách, xạ hương
2. Care Free - Nhẹ nhàng, tự tin
Tầng hương đầu: Chanh, táo
Tầng hương giữa: Hoa dành dành, hoa nhài
Tầng hương cuối: Gỗ đàn hương, xạ hương, vani
3. Money Honey - Bí ẩn, quyến rũ
Tầng hương đầu: các loại quả cam, chanh, quýt
Tầng hương giữa: Hoa nhài, hoa linh lan
Tầng hương cuối: Vani, tiêu đen
4. Funky Fresh - Tươi mát, sảng khoái
Tầng hương đầu: Vỏ chanh vàng, cam Bergamot
Tầng hương giữa: Hoa oải hương, phong lữ
Tầng hương cuối: Gỗ tuyết tùng, gỗ đàn hương
5. Blinded Love - Kiêu kỳ, hấp dẫn
Tầng hương đầu: Hoa mộc lan, nốt hương xanh
Tầng hương giữa: Hoa hồng, hoa nhài, hoa lan Nam Phi
Tầng hương cuối: Vani, xạ hương
6. Hide & Seek - Trầm ấm, lịch lãm
Tầng hương đầu: Cam vàng, quýt hồng
Tầng hương giữa: Rong biển, hoa oải hương
Tầng hương cuối: Gỗ hoắc hương, tuyết tùng ","


Đặt chai xịt cách vị trí cần xịt khoảng 15 - 20cm để hương được tỏa đều.


Nên xịt ở những vùng cơ thể có nhiều mạch máu như cổ tay, sau gáy, giữa ngực, để hương thơm có thể lan tỏa rộng hơn và đồng thời cũng giữ mùi được lâu hơn.


Kết hợp lotion và xịt thơm toàn thân cùng dòng để đạt hiệu quả lưu hương bền lâu.


Lưu ý: 


Tránh tiếp xúc trực tiếp với mắt


Hạn chế xịt trực tiếp lên đồ trang sức.


Ngưng sử dụng nếu bị kích ứng với bất kì thành phần nào có trong sản phẩm.

 ",
https://hasaki.vn/san-pham/xit-thom-toan-than-malissa-kiss-huong-cozy-beach-88ml-96843.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205056-1697705037_img_385x385_622873_fit_center.png,422205056,Xịt Thơm Toàn Thân Malissa Kiss Hương Cozy Beach 88ml,103,1,90.000 ₫,179.000 ₫,89.000 ₫,-50%,4.7,11,4,8859139102527,Malissa Kiss,Thái Lan,,,Nữ,,"
Alcoho,Water,Propylene Glycol, Fragance, PEG-04 Castrol Oil, Citronellol,Geraniol,Limonene,Linalool,CI 16255, CI 42090 ","


Để cách xa làn da 20 – 30cm và bắt đầu xịt khắp toàn thân hoặc những nơi bạn cần. 


Có thể xịt lại nhiều lần trong ngày nếu muốn. Tốt nhất, sử dụng kèm với dưỡng thể sáng da hương nước hoa Malissa Kiss để mùi hương được giữ lâu hơn và làn da được cấp ẩm đầy đủ cũng như dưỡng sáng cho da.


Chỉ sử dụng cho cơ thể, nếu sản phẩm dính vào mắt hoặc miệng phải rửa sạch bằng nước ngay lập tức.


Tránh xịt lên quần áo trắng có thể gây nên vệt ố vàng.


Tốt nhất nên sử dụng sản phẩm sau khi mở nắp trong vòng 6 tháng.

 ",
https://hasaki.vn/san-pham/xit-thom-toan-than-kiss-my-body-hottie-88ml-123056.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-thom-toan-than-kiss-my-body-hottie-88ml-1714971010_img_385x385_622873_fit_center.jpg,422220608,Xịt Thơm Toàn Thân Kiss My Body Hottie 88ml,103,0,168.000 ₫,179.000 ₫,11.000 ₫,-6%,0.0,0,0,8859139106235,Kiss My Body,Thái Lan,,,Tất cả,,"
Alcohol, Water (Aqua, Eau), Propylene Glycol, Fragrance (Parfum), Peg-40 Castor Oil, Citronellol, Limonene, Limonene, Linalool. ","


Đặt vòi xịt cách xa cơ thể 30cm và xịt khắp cơ thể, đặc biệt là những nơi có mạch máu như cổ, sau tai, để mùi hương có thể giữ lâu hơn.


Xịt thêm vào bất cứ thời điểm nào trong ngày mà bạn muốn.

 ",
https://hasaki.vn/san-pham/xit-thom-toan-than-kiss-my-body-sweetie-88ml-121852.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-xit-thom-toan-than-kiss-my-body-sweetie-88ml-1714969063_img_385x385_622873_fit_center.jpg,422219881,Xịt Thơm Toàn Thân Kiss My Body Sweetie 88ml,103,0,179.000 ₫,,,,0.0,0,0,8859139106242,Kiss My Body,Thái Lan,,,Tất cả,,"
Alcohol, Water (Aqua, Eau), Propylene Glycol, Fragrance (Parfum), Peg-40 Castor Oil, Citronellol, Limonene, Limonene, Linalool. ","


Đặt vòi xịt cách xa cơ thể 30cm và xịt khắp cơ thể, đặc biệt là những nơi có mạch máu như cổ, sau tai, để mùi hương có thể giữ lâu hơn.


Xịt thêm vào bất cứ thời điểm nào trong ngày mà bạn muốn.

 ",
https://hasaki.vn/san-pham/combo-2-xit-thom-toan-than-va-toc-silkygirl-huong-love-bloom-floral-blush-50ml-106437.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211126-1695290082_img_385x385_622873_fit_center.png,422211126,Combo 2 Xịt Thơm Toàn Thân Và Tóc Silkygirl Hương Love Bloom + Floral Blush 50ml,103,0,160.000 ₫,176.000 ₫,16.000 ₫,-9%,0.0,0,1,,Silkygirl,Malaysia,Malaysia,,Nữ,,"
1. Xịt Toàn Thân Và Tóc Silkygirl Hương Tươi Mát 
Denatured Alcohol, Water, Propylene Glycol, Fragrance, Glycerin, Ppg-20 Methyl Glucose Ether, Peg-40 Hydrogenated Castor Oil, Soyethyl Morpholinium Ethosulfate, Sorbitan Oleate Decylglucoside Crosspolymer, Phenoxyethanol, Ethylhexylglycerin.
2. Xịt Toàn Thân Và Tóc Silkygirl Hương Nồng Nàn
Alcohol Denat. (Denatured Alcohol), Aqua, Propylene Glycol, Fragrance, Glycerin, Ppg-20 Methyl Glucose Ether, Soyethyl Morpholinium Ethosulfate, Sorbitan Oleate Decylglucoside Crosspolymer, Ethylhexylglycerin, Peg-40 Hydrogenated Castor Oil. ","


Xịt sản phẩm lên những vùng da có nhiều mạch máu như gáy, sau tai, cổ tay. Có thể xịt lên tóc để lưu hương lâu hơn.


 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-ysl-libre-edp-30ml-126876.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-ysl-libre-edp-30ml_JgDp6aVr3ZA6ZHuZ_img_385x385_622873_fit_center.png,422223583,Nước Hoa Nữ YSL Libre EDP 30ml,103,0,2.700.000 ₫,,,,0.0,0,0,3614272648401,Yves Saint Laurent,Pháp,,,Nữ,,"


Hương đầu: Hoa cam Maroc


Hương giữa: Hoa Lavender Pháp


Hương cuối: Vanilla Bourbon từ Madagascar


Thành phần chi tiết:
Alcohol , Parfum / Fragrance, Aqua / Water, Limonene, Linalool, Benzyl Salicylate, Hydroxycitronellal, Benzyl Alcohol, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coumarin, Geraniol, Methyl Anthranilate, Citronellol, Citral, Isoeugenol, Alpha-Isomethyl Ionone, Farnesol, Ci 14700 / Red 4, Ci 19140 / Yellow 5, Ci 60730 / Ext. Violet 2
 ","

Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.
 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-lancome-idole-edp-25ml-104797.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-lancome-idole-edp-25ml_FMpS5ebcgfH1bKQt_img_385x385_622873_fit_center.png,422209941,Nước Hoa Nữ Lancôme Idôle EDP 25ml,103,0,1.850.000 ₫,,,,0.0,0,3,3614272639638,Lancôme,Pháp,France,,Nữ,,"
Thành phần chính:


Hương đầu: Cam Bergamot, quả lê


Hương giữa: Hoa hồng Thổ Nhĩ Kỳ, hoa hồng Rose de Mai, hoa nhài Ấn Độ


Hương cuối: Xạ hương trắng, vani


Thành phần chi tiết:
Alcohol, Parfum / Fragrance, Aqua / Water / Eau,Limonene,Linalool,Citronellol,Benzyl Salicylate,Butyl Methoxydibenzoylmethane,Benzyl Alcohol,Hydroxycitronellal,Geraniol,Citral,Coumarin,Tris (Tetramethylhydroxypiperidinol) Citrate,Methyl 2-Octynoate,Eugenol,Methyl Anthranilate,Ci 14700 / Red 4,Ci 19140 / Yellow 5 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-lancome-idole-edp-50ml-104137.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-lancome-idole-edp-50ml_kTCvsKYCbhyyY36k_img_385x385_622873_fit_center.png,422209353,Nước Hoa Nữ Lancôme Idôle EDP 50ml,103,0,2.950.000 ₫,,,,0.0,0,3,3614272629370,Lancôme,Pháp,,,Nữ,,"
Thành phần chính:


Hương đầu: Cam Bergamot, quả lê


Hương giữa: Hoa hồng Thổ Nhĩ Kỳ, hoa hồng Rose de Mai, hoa nhài Ấn Độ


Hương cuối: Xạ hương trắng, vani


Thành phần chi tiết:
Alcohol, Parfum / Fragrance, Aqua / Water / Eau,Limonene,Linalool,Citronellol,Benzyl Salicylate,Butyl Methoxydibenzoylmethane,Benzyl Alcohol,Hydroxycitronellal,Geraniol,Citral,Coumarin,Tris (Tetramethylhydroxypiperidinol) Citrate,Methyl 2-Octynoate,Eugenol,Methyl Anthranilate,Ci 14700 / Red 4,Ci 19140 / Yellow 5 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-lancome-la-vie-est-belle-eau-de-parfum-75ml-1107.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-lancome-la-vie-est-belle-eau-de-parfum-75ml_CEzJjX2guLA8ZMSw_img_385x385_622873_fit_center.png,100390039,Nước Hoa Nữ Lancôme La Vie Est Belle EDP 75ml,103,0,3.700.000 ₫,,,,5.0,99,20,3605532612836,Lancôme,Pháp,France,,Nữ,,"
Alcohol, Parfum/Fragrance, Aqua, Linalool, Benzyl Salicylate, Limonene, Methyl Anthranilate, Tris(Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ci 14700/Red 4, Ci 17200/Red 33, Ci 47005/Yellow 10, Geraniol, Alpha-Isomethyl Ionone, Coumarin, Farnesol, Citral, Citronellol, Benzyl Alcohol, Benzyl Benzoate. ","
Lắc đều, hướng vòi xịt vào vị trí cần xịt, cách cơ thể khoảng 15 – 20 cm. Xịt ở những vùng cơ thể tập trung nhiều mạch máu, da ẩm và nhạy cảm như cổ tay, sau gáy, giữa ngực, để hương thơm có thể khuếch tán đồng thời cũng giữ mùi được lâu hơn. Hạn chế xịt trực tiếp lên quần áo và đồ trang sức. ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-lancome-idole-edp-100ml-126816.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-lancome-idole-edp-100ml_qrJ3j11qzWPxuw3s_img_385x385_622873_fit_center.png,422223569,Nước Hoa Nữ Lancôme Idôle EDP 100ml,103,0,4.300.000 ₫,,,,0.0,0,3,3614273069175,Lancôme,Pháp,,,Nữ,,"
Thành phần chính:


Hương đầu: Cam Bergamot, quả lê


Hương giữa: Hoa hồng Thổ Nhĩ Kỳ, hoa hồng Rose de Mai, hoa nhài Ấn Độ


Hương cuối: Xạ hương trắng, vani


Thành phần chi tiết:
Alcohol, Parfum / Fragrance, Aqua / Water / Eau,Limonene,Linalool,Citronellol,Benzyl Salicylate,Butyl Methoxydibenzoylmethane,Benzyl Alcohol,Hydroxycitronellal,Geraniol,Citral,Coumarin,Tris (Tetramethylhydroxypiperidinol) Citrate,Methyl 2-Octynoate,Eugenol,Methyl Anthranilate,Ci 14700 / Red 4,Ci 19140 / Yellow 5 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-ysl-black-opium-edp-90ml-126860.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-ysl-black-opium-edp-90ml_9fzVG9GJj7KNaZ2S_img_385x385_622873_fit_center.png,422223579,Nước Hoa Nữ YSL Black Opium EDP 90ml,103,0,4.900.000 ₫,,,,0.0,0,0,3365440787971,Yves Saint Laurent,Pháp,,,Nữ,,"


Hương đầu: Hồng tiêu, hoa cam và quả lê.


Hương giữa: Cà phê, hoa nhài, hạnh nhân đắng và cam thảo.


Hương cuối: Vani, cây hoắc hương, gỗ tuyết tùng và gỗ Cashmere.


Thành phần chi tiết:
Alcohol , Water ,Benzyl Salicylate ,Benzyl Alcohol , Hydroxycitronellal ,Butyl Methoxydibenzoylmethane ,Hexyl Cinnamal , Limonene ,Linalool ,Geraniol ,Citronellol ,Cinnamyl Alcohol , Methyl Anthranilate ,Amyl Cinnamal ,Citral ,Coumarin ,Benzyl Benzoate ,Ci 15985 / Yellow 6 , Ci 17200 / Red 33.
 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-marc-jacobs-daisy-ever-so-fresh-edp-30ml-118596.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-nu-marc-jacobs-daisy-ever-so-fresh-edp-30ml-1711768777_img_385x385_622873_fit_center.jpg,422218669,Nước Hoa Nữ Marc Jacobs Daisy Ever So Fresh EDP 30ml,103,0,2.220.000 ₫,,,,0.0,0,0,3616303423834,Marc Jacobs,Mỹ,,,Nữ,,"


Hương đầu: Quả xoài, quả Dứa, quả cam Mandarin


Hương giữa: Hoa hồng, hoa cam


Hương cuối: Gỗ cashmere, xạ hương

 ","


Xịt trực tiếp lên cơ thể (đặc biệt là vùng cổ tay, mặt trong khuỷu tay, sau gáy, sau đầu gối…).


Nên để sản phẩm cách xa vùng cần xịt khoảng 10 - 15cm để giúp hương thơm lan tỏa khắp cơ thể.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-narciso-rodriguez-musc-noir-for-her-edp-30ml-120460.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-hoa-nu-narciso-rodriguez-musc-noir-for-her-edp-30ml-1711526268_img_385x385_622873_fit_center.jpg,422219351,Nước Hoa Nữ Narciso Rodriguez Musc Noir For Her EDP 30ml,103,0,1.707.000 ₫,1.940.000 ₫,233.000 ₫,-12%,0.0,0,0,3423222012670,Narciso Rodriguez,Pháp,,,Tất cả,,"
Thành phần chính:


Hương đầu: Hương mận.


Hương giữa: Xạ hương, tử đinh hương.


Hương cuối: Da thuộc.

 ","


Xịt trực tiếp lên cơ thể (đặc biệt là vùng cổ tay, mặt trong khuỷu tay, sau gáy, sau đầu gối…).


Nên để sản phẩm cách xa vùng cần xịt khoảng 10 - 15cm để giúp hương thơm lan tỏa khắp cơ thể.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-narciso-rodriguez-for-her-edp-50ml-120464.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-narciso-rodriguez-for-her-edp-50ml_PpypAwDA66ohABq8_img_385x385_622873_fit_center.png,422219352,Nước Hoa Nữ Narciso Rodriguez For Her EDP 50ml,103,0,2.121.000 ₫,2.900.000 ₫,779.000 ₫,-27%,0.0,0,1,3423470890136,Narciso Rodriguez,Pháp,,,Tất cả,,"
Thành phần chính:


Hương đầu: Hoa hồng, quả đào.


Hương giữa: Xạ hương, hổ phách.


Hương cuối: Gỗ đàn hương, cây hoắc hương, gỗ trầm hương.

 ","


Xịt trực tiếp lên cơ thể (đặc biệt là vùng cổ tay, mặt trong khuỷu tay, sau gáy, sau đầu gối…).


Nên để sản phẩm cách xa vùng cần xịt khoảng 10 - 15cm để giúp hương thơm lan tỏa khắp cơ thể.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nam-ysl-myslf-edp-60ml-126936.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nam-ysl-myslf-edp-60ml_m5qtjMt9oU1n9qhF_img_385x385_622873_fit_center.png,422223606,Nước Hoa Nam YSL MYSLF EDP 60ml,103,0,3.400.000 ₫,,,,0.0,0,0,3614273852821,Yves Saint Laurent,Pháp,,,Nam,,"


Hương đầu: Cam Bergamot và cam Bergamot vùng Calabria


Hương giữa: Hoa cam Tunisia


Hương cuối: Ambrofix và Quảng hoắc hương


Thành phần chi tiết:
Alcohol , Parfum / Fragrance , Aqua / Water / Eau , Limonene , Linalool , Coumarin , Citronellol , Butyl Methoxydibenzoylmethane , Alpha-Isomethyl Ionone , Citral , Methyl Anthranilate , Geraniol , Cinnamal , Isoeugenol , Farnesol , Ci 60730 / Ext. Violet 2 , Ci 14700 / Red 4 , Ci 19140 / Yellow 5 , Ci 42090 / Blue 1
 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nam-ysl-y-edp-100ml-126900.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nam-ysl-y-edp-100ml_DusTibN8vPSGpMkW_img_385x385_622873_fit_center.png,422223593,Nước Hoa Nam YSL Y EDP 100ml,103,0,4.450.000 ₫,,,,0.0,0,0,3614272050358,Yves Saint Laurent,Pháp,,,Nam,,"


Hương đầu: Quả táo, Gừng, Cam Bergamot.


Hương giữa: Xô thơm, Quả bách xù, Hoa phong lữ đỏ.


Hương cuối: Nhựa hương, Đậu Tonka, Gỗ tuyết tùng, Cỏ hương bài, Nhựa hương Olibanum.


Thành phần chi tiết:
Alcohol , Parfum / Fragrance , Aqua / Water , Limonene , Linalool , Butyl Methoxydibenzoylmethane , Citral , Citronellol , Alpha-Isomethyl Ionone , Geraniol , Coumarin , Ci 60730 / Ext. Violet 2 , Ci 15985 / Yellow 6 , Ci 42090 / Blue 1
 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nam-tommy-impact-intense-edp-50ml-115045.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216659-1701748021_img_385x385_622873_fit_center.jpg,422216659,Nước Hoa Nam Tommy Impact Intense EDP 50ml,103,0,2.250.000 ₫,,,,0.0,0,0,022548427545,TOMMY,Mỹ,,,Nam,,"
Thành phần chính:


Hương đầu: Táo đỏ, Nhựa Elemi, Cam Bergamot


Hương giữa: Hổ phách, Hạt dẻ, Bạch đậu khấu, Labdanum


Hương cuối: Gỗ Akilaga, Gỗ tuyết tùng, Gỗ đàn hương, Đậu Tonka


Thành phần chi tiết:

Alcohol Denat., Parfum (Fragrance), Aqua (Water), Linalool, Ethylhexyl Methoxycinnamate, Limonene, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Hydroxycitronellal, Alpha-Isomethyl Ionone, Coumarin, Farnesol, Ci 19140 (Yellow 5), Ci 60730 (Ext. Violet 2), Ci 42090 (Blue 1), Ci 14700 (Red 4)

 ","


Đặt nước hoa cách xa cơ thể tầm 5-10cm, xịt tập trung thoa vào những vùng dậy hương trên cơ thể (cổ tay, khuỷu tay, sau tai, tóc…).

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-carolina-herrera-very-good-girl-glam-edp-80ml-107996.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212404-1704442356_img_385x385_622873_fit_center.jpg,422212404,Nước Hoa Nữ Carolina Herrera Very Good Girl Glam EDP 80ml,103,0,3.933.000 ₫,4.370.000 ₫,437.000 ₫,-10%,0.0,0,0,8411061058459,Carolina Herrera,Mỹ,,,Nữ,,"


Hương đầu: Cherry, Hạnh nhân đắng 


Hương giữa: Hoa hồng, Hoa lily 


Hương cuối: Vanilla, Cỏ hương bài


Thành phần đầy đủ:
Alcohol Denat., Parfum (Fragrance), Aqua (Water), Limonene, Linalool, Alpha-isomethyl Ionone, Butyl Methoxydibenzoylmethane, Coumarin, Geraniol, Citral, Isoeugenol, Evernia Prunastri (Oakmoss) Extract. ","


Để sản phẩm cách cơ thể 10 - 20cm, xịt vào các vị trí có nhiều mạch máu gần bề mặt da: cổ tay, sau tai, ngực,...


Tốt nhất bạn hãy dùng nước hoa sau khi cơ thể được làm sạch để mùi hương được bám và tỏa mùi tốt hơn.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-lancome-idole-now-edp-50ml-126824.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-lancome-idole-now-edp-50ml_dq1dfAYc7Qgv1nuK_img_385x385_622873_fit_center.png,422223571,Nước Hoa Nữ Lancôme Idôle Now EDP 50ml,103,0,2.700.000 ₫,,,,0.0,0,0,3614273927338,Lancôme,Pháp,,,Nữ,,"
Thành phần chính:


Hương đầu: Hoa hồng


Hương giữa: Hoa lan, Phấn


Hương cuối: Vanilla


Thành phần chi tiết:

Alcohol , Parfum / Fragrance , Aqua / Water / Eau , Ethylhexyl Salicylate , Butyl Methoxydibenzoylmethane , Linalool , Benzyl Salicylate , Hydroxycitronellal , Benzyl Alcohol , Citronellol , Hexyl Cinnamal , Limonene , Geraniol , Tris(Tetramethylhydroxypiperidinol) Citrate , Coumarin , Methyl Anthranilate , Farnesol , Citral , Eugenol , Methyl 2-Octynoate , Benzyl Benzoate , Ci 14700 / Red 4 , Ci 60730 / Ext. Violet 2 , Ci 19140 / Yellow 5
 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nam-paco-rabanne-1-million-parfum-edp-100ml-108000.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-nuoc-hoa-nam-paco-rabanne-1-million-parfum-edp-100ml-1685419927_img_385x385_622873_fit_center.jpg,422212406,Nước Hoa Nam Paco Rabanne 1 Million Parfum EDP 100ml,103,0,3.024.000 ₫,3.360.000 ₫,336.000 ₫,-10%,0.0,0,1,3349668579839,Paco Rabanne,Tây Ban Nha,,,Nam,,"


Hương đầu: bưởi chùm


Hương giữa: hoa huệ muối


Hương cuối: da thuộc


Thành phần đầy đủ: 
Alcohol Denat., Parfum (Fragrance), Aqua (Water), Benzyl Salicylate, Alpha-Isomethyl Ionone, Limonene, Coumarin, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Citronellol, Linalool, Benzyl Alcohol, Cinnamal, Eugenol, Citral, Geraniol, Benzyl Benzoate, Isoeugenol, Ci 14700 (Red 4), Ci 60730 (Ext. Violet 2), Ci 19140 (Yellow 5). ","


Để sản phẩm cách cơ thể 10 - 20cm, xịt vào các vị trí có nhiều mạch máu gần bề mặt da: cổ tay, sau tai, ngực,...


Tốt nhất bạn hãy dùng nước hoa sau khi cơ thể được làm sạch để mùi hương được bám và tỏa mùi tốt hơn.

 ",
https://hasaki.vn/san-pham/nuoc-hoa-nu-ysl-libre-edp-intense-90ml-126892.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-hoa-nu-ysl-libre-edp-intense-90ml_B7qGU93LgXjNWZer_img_385x385_622873_fit_center.png,422223588,Nước Hoa Nữ YSL Libre EDP Intense 90ml,103,0,5.080.000 ₫,,,,0.0,0,0,3614273069557,Yves Saint Laurent,Pháp,,,Nữ,,"


Hương đầu: Cam Mandarin, Oải hương, Tinh dầu lá Chanh, Nho đen


Hương giữa: Hoa nhài, Oải hương, Hoa Cam


Hương cuối: Vanilla Madagascar, Gỗ tuyết tùng, Long Diên Hương, Xạ hương


Thành phần chi tiết:
Alcohol, Parfum / Fragrance, Aqua / Water, Linalool,Citronellol Benzyl Salicylate, Limonene Butyl Methoxydibenzoylmethane Methyl Anthranilate Benzyl Alcohol, Coumarin, Hydroxycitronellal Geraniol, Citral, Farnesol, Alpha-Isomethyl Ionone, Ci 15985/ Yellow 6, Ci 60730 / Ext. Violet 2, Ci 19140 / Yellow 5 Ci 14700 / Red 4
 ","


Xịt trực tiếp lên trên da, ở các điểm có mạch đập như sau tai, cổ, cổ tay, khuỷu tay.

 ",
